bout_idx,start_frame,end_frame,n_frames,duration_ms,mean_speed_mm_s,max_speed_mm_s,dominant_z_freq_hz,dominant_z_period_ms,gait_freq_hz,z_oscillation_std_um,z_oscillation_range_um,total_distance_mm
68,787336,789575,2240,2800.0,9.636372586499842,41.91582939106951,6.25,160.0,6.821203155560742,44.939385370793225,251.41753602402494,26.97780629068194
69,802699,803763,1065,1331.25,13.649014398700789,36.674210583330854,6.25,160.0,9.010625276359708,60.0227651778728,318.170299917804,18.157046683798285
70,809884,810584,701,876.25,20.33491598012661,47.078479727299424,6.25,160.0,11.34775606530961,83.46704164686555,432.71335936096756,17.78928818895439
71,822838,824064,1227,1533.75,16.090489106182936,42.27844887262792,6.25,160.0,10.334341480144214,63.60993500558253,305.3881127823119,24.663886618116074
72,833857,835027,1171,1463.75,17.75536986296493,47.830713842405316,6.25,160.0,9.55592637259708,84.40912594754307,402.3965889561882,25.96929127590598
73,851658,854339,2682,3352.5,11.734007373088373,95.64615586151669,6.25,160.0,6.5588846601767665,69.94867992341241,416.43321077396945,39.33215670217901
74,861748,862515,768,960.0,11.302876979804571,35.302587080156215,6.25,160.0,7.254485463601543,48.85969004766504,255.6642057337568,10.837948677481204
75,864054,864749,696,870.0,13.450769183974598,36.83665918350471,6.25,160.0,9.212467703540085,54.37734300804985,242.10142599404395,11.691829974706755
76,881738,883261,1524,1905.0,12.599274602264842,47.81451433062558,6.25,160.0,7.470932710029013,53.62183548297812,260.175219307778,23.984343074703204
77,902802,904683,1882,2352.5,10.961662720506675,37.11013491128474,6.25,160.0,5.54769717190883,62.260558571686104,301.019264249117,25.767524117625296
78,927747,929309,1563,1953.75,14.812200909478335,59.94674137134296,6.25,160.0,7.209090279079336,66.36941028351943,305.67165076229384,28.934569295018967
79,937595,938793,1199,1498.75,9.859863694472315,48.571414126457476,6.25,160.0,9.368485562321212,42.221654740907404,232.9041764330433,14.770991695602127
80,939565,940243,679,848.75,7.912575524658272,33.55220008863381,6.25,160.0,8.13400202179995,39.03894747860608,191.71877702600625,6.700672764342109
81,948783,950582,1800,2250.0,13.106535291585201,54.11560216773902,6.25,160.0,8.05634136702714,59.58558684599235,350.29177229968235,29.474738750934364
82,957312,958978,1667,2083.75,12.952815359155112,59.325198786804265,6.25,160.0,7.607816856631191,65.49045776649125,425.226717292104,26.972365838437103
83,970802,971309,508,635.0,19.39939120799109,43.8502852603819,6.299212598425196,158.75,10.86678019544993,44.71048785008894,231.98678698795305,12.300867070734984
84,997357,1002096,4740,5925.0,5.36922830079703,46.2779660998527,6.25,160.0,15.510310210224173,26.949033741762165,282.0807025068204,31.810924770457483
85,1005583,1006050,468,585.0,7.3297162997831,21.7297832676435,6.837606837606838,146.25,8.469313792152143,28.873774748100633,112.4266837820187,4.27563162792563
86,1013775,1014145,371,463.75,12.378975643478572,32.38737342389298,8.648648648648647,115.62500000000001,9.859318836491367,83.13236055585709,280.53969091376985,5.7308084599682365
87,1023257,1023797,541,676.25,13.481060641299885,42.33514383377038,6.25,160.0,10.479411901357814,58.79625519649135,260.95664855458466,9.106981555564241
88,1038666,1040143,1478,1847.5,9.903921148782436,34.15587031379413,6.25,160.0,8.658763438787826,41.31379685994053,239.54202424170478,18.290685300100517
89,1051876,1052383,508,635.0,9.887143051696698,29.350808531000546,6.299212598425196,158.75,4.740777931941453,44.92476652252789,168.8770661891248,6.267991562423372
90,1079564,1081420,1857,2321.25,10.577019298082567,34.02260402113975,6.25,160.0,7.667192880026151,46.277464822040585,249.10805470931518,24.542559421466038
91,1114817,1116550,1734,2167.5,10.528421537484537,30.173990897117957,6.25,160.0,6.013217849928071,41.699902904298426,213.9886538665663,22.806308262129228
92,1131590,1134176,2587,3233.75,10.543615626071254,57.25339170803168,6.25,160.0,6.477442838898451,56.79987932332051,390.99847024039326,34.081108076845155
93,1161133,1162585,1453,1816.25,14.887034029771902,54.72902482352345,6.25,160.0,8.794720667737334,68.50733846875687,407.16544954202203,27.02335209426601
94,1170826,1173337,2512,3140.0,9.243923118871045,35.1673775828018,6.25,160.0,6.990362316340502,66.48732609951037,417.2435457497201,29.016981924952827
95,1186527,1187176,650,812.5,11.873605460891646,33.306935790744824,6.25,160.0,6.032653643751254,66.23966699912344,250.0131326741679,9.630895921088955
96,1190732,1191867,1136,1420.0,11.251325169438125,39.996530144676385,6.25,160.0,8.500513023625174,49.94473595550845,236.73779342378486,15.97653658569526
97,1205299,1205625,327,408.75,8.870065662997614,23.323445217541313,9.815950920245399,101.875,7.248143180358783,42.83454321295854,160.01903448737286,3.6202860725922257
98,1206199,1208057,1859,2323.75,11.750960839202097,66.59463178533339,6.25,160.0,7.296241880076541,52.088373179969146,345.735995705899,27.303484397171736
99,1213469,1215001,1533,1916.25,12.640968714515296,45.37872143699022,6.25,160.0,7.382254117998565,61.5630253852371,307.8719362804507,24.202380314008273
100,1232657,1233304,648,810.0,16.792377895457793,44.82165063537481,6.25,160.0,8.575032342534955,38.039820586220536,165.43077020018316,13.582625915735843
101,1243017,1243925,909,1136.25,12.72072128487281,39.87570370024006,6.25,160.0,8.698274551374586,64.61400074025613,280.6123467172945,14.448393833168435
102,1259484,1260920,1437,1796.25,14.277014409071798,43.63550281837844,6.25,160.0,8.799340450558107,40.678393184719624,193.21603928355023,25.633948841729506
103,1281694,1283581,1888,2360.0,10.41033835987402,32.29005476430496,6.25,160.0,6.301528884793531,71.53248149346673,359.51263114460505,24.56172661039333
104,1307411,1308789,1379,1723.75,15.622554187566354,48.97327499720714,6.25,160.0,10.425232898346389,65.13100874278814,293.5114663586618,26.92236327307645
105,1317339,1318181,843,1053.75,19.067531138098904,57.26529317843519,6.25,160.0,10.483467431185744,71.69782047181667,332.6434202044952,20.06495128952119
106,1324507,1326490,1984,2480.0,10.855206054481421,40.978630495173796,6.25,160.0,8.434834321050081,85.53324845982819,404.3900958904783,26.913294999154985
107,1351390,1353006,1617,2021.2500000000002,11.5000077333865,35.371529267695685,6.25,160.0,8.83872513122587,60.237422513532024,408.9164955410598,23.234343747285237
108,1368267,1370336,2070,2587.5,11.315581943537781,38.430172083118414,6.25,160.0,6.579883290578791,65.08780663697841,339.7892849718451,29.266520292293773
109,1379450,1380517,1068,1335.0,16.85865714398356,40.62725866095659,6.25,160.0,10.297086593028633,52.424468980307765,241.23055338994325,22.480806374864265
110,1387505,1389203,1699,2123.75,12.30759951149561,41.665998305268864,6.25,160.0,8.354572647472335,39.75656636106806,250.6403451451984,26.11805804527919
111,1402292,1403387,1096,1370.0,15.132075081568102,39.49355451447014,6.25,160.0,9.700630403156824,62.700079220534846,320.0299705138088,20.71866654070368
112,1415511,1416586,1076,1345.0,16.64927868052801,48.42038219852871,6.25,160.0,10.385169830493746,68.13013472757687,332.9516020027641,22.37840997366093
113,1424700,1425515,816,1020.0,20.677913186110782,48.14502684858365,9.375,106.66666666666667,10.684602700902753,34.60076700972728,218.1629363775075,21.087851861768975
114,1431923,1432745,823,1028.75,11.167232022361114,32.567999121461895,6.25,160.0,7.622403832558564,45.02595074087479,190.50099651461494,11.478407360691262
115,1447981,1449567,1587,1983.75,12.341578235798943,39.763499516801424,6.25,160.0,8.034354212532046,76.32497782432027,480.52267069568245,24.46765669096309
116,1451643,1452156,514,642.5,9.966383012861879,28.696278593094863,6.25,160.0,4.571318263271791,54.764925433864924,207.52149503399298,6.3979318187944
117,1467099,1468551,1453,1816.25,12.026142514270605,37.97769992430114,6.25,160.0,8.231122565610445,63.57023709905374,318.25928902798626,21.821356377210073
118,1477774,1480351,2578,3222.5,9.614128051301487,47.75572799672374,6.25,160.0,6.231587227942094,54.62910626093248,300.51192216554523,30.968821829114695
119,1491087,1492059,973,1216.25,18.09606551281268,49.007414719391576,6.25,160.0,11.573408111881028,40.85703600260031,201.59552886354493,22.000653630493304
120,1497792,1499325,1534,1917.5,13.017539637163074,40.80895093292444,6.25,160.0,8.304312669528457,43.103189605753116,200.49222077067031,24.94660697221328
121,1507411,1508757,1347,1683.75,14.926318630356743,40.07717830003996,6.25,160.0,8.957653416832395,63.20227943840033,375.13882101702677,25.121489370729726
122,1525024,1526633,1610,2012.5000000000002,13.594623038349226,37.92140911726343,6.25,160.0,7.4921580672311165,52.52080264268629,308.3038064819152,27.34576639112482
123,1544960,1546540,1581,1976.25,8.882131594958372,24.777611958813004,6.25,160.0,7.0383732808644295,78.59906989767535,398.0474610562383,17.546177189137087
124,1560967,1561519,553,691.25,7.632703364238812,28.27935781894897,9.375,106.66666666666667,4.340596699313258,92.13265632330477,340.43129463787494,5.273128759099974
125,1564964,1566452,1489,1861.25,10.43022309252282,34.35408150809016,6.25,160.0,7.9972469336598095,61.82654664234215,339.79718301552776,19.410113506065656
126,1594200,1595479,1280,1600.0,11.293876798582957,33.023533671834265,6.25,160.0,6.84765906724328,48.29449087414073,195.43648766701028,18.054312084033022
127,1672778,1674571,1794,2242.5,12.619296328080639,44.12955119892602,6.25,160.0,7.123015682318019,61.84097428087148,306.6569969676691,28.29654025349293
128,1686216,1687749,1534,1917.5,11.251222537098792,29.93077519271842,6.25,160.0,6.832617973027415,56.428207836928514,312.75758881486524,21.571850720341274
129,1695325,1697450,2126,2657.5,11.597082349299695,39.847921417520624,6.25,160.0,7.550724770262749,49.92993624675314,297.07100516372356,30.810487576447372
130,1704730,1706277,1548,1935.0,12.591448690880535,45.23628904891815,6.25,160.0,8.203030226102975,39.02923133087965,192.1722513974591,24.35574466572113
