bout_idx,start_frame,end_frame,n_frames,duration_s,min_cycles,total_distance_mm,net_displacement_mm,mean_speed_mm_s,max_speed_mm_s,scut_z_mean,scut_z_std,scut_z_min,scut_z_max,height_speed_pearson_r,height_speed_pearson_p,height_speed_spearman_r,height_speed_spearman_p
26,286443,287470,1028,1.285,11,20.27051953549573,17.014046870945183,15.788914471321073,49.60255044854507,1.9871673192495503,0.09549393558230403,1.7856136322021485,2.1356922149658204,0.48266663688340783,4.1765383140115914e-61,0.4153073558116809,3.9464194493325323e-44
27,317343,318215,873,1.09125,4,9.603358365729136,6.745694064492527,8.819668477367363,38.51790364476408,2.0802455661769312,0.05968146049502724,1.944010162353516,2.1719844818115233,-0.5789494213043955,2.8517904561712666e-79,-0.5934557194770156,3.491793479999161e-84
28,319067,320016,950,1.1875,7,14.759344939665063,12.52409937166093,12.43435999937948,54.83037714417559,2.047560360958702,0.038115470186191894,1.972447204589844,2.171216583251953,0.32106176367387107,3.221433512082589e-24,0.13119935409100877,4.990827595598495e-05
29,330933,331351,419,0.52375,3,7.471511261874296,5.140478381935538,14.315254126486877,34.584717810956974,1.9632939340960154,0.06763676238503644,1.7800590515136718,2.0523712158203127,0.2575592070477476,8.951007592762724e-08,0.2878497075780841,1.948610896150417e-09
30,343104,345831,2728,3.41,13,25.498254418712296,15.98141691102272,7.479765530677195,39.34571723719896,1.969941789943102,0.059771826985274265,1.8008928298950195,2.169143295288086,0.5122140108382756,2.206353037581983e-182,0.5382902756642278,8.33495833898177e-205
31,356348,357478,1131,1.41375,13,21.861682011501976,19.518107798282863,15.469323381436553,42.66920996731364,1.9513251576984383,0.061184372557520295,1.8150951385498046,2.1015251159667967,-0.024328315013103678,0.41370795935012267,-0.0423192469041515,0.15494665830539275
32,364029,365064,1036,1.295,13,23.37872568694712,19.46523896136711,18.059942052979512,50.83675577954633,1.97486119620128,0.0804661631508417,1.792924690246582,2.1456630706787108,0.2795667370980748,4.6858783327210725e-20,0.31695361360767277,1.3139922222211712e-25
33,380767,382481,1715,2.14375,20,30.843743525859445,15.896375245515097,14.395704929236375,57.81849951801568,1.8675281010841835,0.0943178934010868,1.5964078903198242,2.0923633575439453,0.1396002057813813,6.419917762683176e-09,0.16870456400148462,2.038102872465076e-12
34,393578,395181,1604,2.005,14,26.279196173950012,18.647638894134012,13.112627726615225,47.33333643967002,1.9280305144198222,0.11092315313009969,1.6114086151123046,2.144003677368164,0.44294123937722263,4.752977511200318e-78,0.4466324412081198,1.775819714741793e-79
35,402318,402874,557,0.69625,7,14.375897367555138,13.19374787337657,20.682199875008298,44.63043043786244,1.9868222464350866,0.0801832645415549,1.8070198059082032,2.2475601196289063,-0.011339863463486737,0.7894400988577823,0.0455205311430568,0.28351093552166157
36,414580,415865,1286,1.6075,14,25.09758750760676,18.767909762223105,15.622500368533485,40.936338144525116,1.954032294746506,0.11898613281295582,1.5973617553710937,2.1830974578857427,0.3215908482080882,2.5081175665611704e-32,0.3426832216944196,9.56255141255863e-37
37,422907,423883,977,1.22125,12,21.98057794305467,18.321411937471265,18.018460225269056,52.8062679781532,2.012595658512174,0.0744089032141687,1.7355636596679687,2.1439891815185548,0.1276208637827459,6.32605414085016e-05,0.18148863930607947,1.109779303453199e-08
38,433648,434688,1041,1.30125,12,22.776509279029888,18.29070100711772,17.519770900005042,46.462641945849114,1.9642625621828635,0.12729363580092862,1.6318872451782227,2.191130828857422,0.29338696798786423,4.1169349628282364e-22,0.27814311199128705,5.995283692006946e-20
39,449971,451836,1866,2.3325,15,25.027889804255885,18.47490041756804,10.73278345845303,39.4509593834314,1.9668943918275168,0.08962485399791954,1.6644208908081055,2.07733268737793,-0.24081011963057505,5.026079976678107e-26,-0.3974147363346902,1.2207538204682151e-71
40,457367,459066,1700,2.125,16,26.20898430667087,19.749116408022843,12.343846281027634,38.588961452171354,1.8865507528641645,0.11585480919856905,1.6176090240478516,2.076129531860352,-0.15631779559824527,9.155145606273073e-11,-0.15733270179881764,6.896748236999373e-11
41,480814,482046,1233,1.54125,13,25.877560450095885,17.393938872378953,16.800966819630037,63.54438824969585,2.0263279856846568,0.0908087559110109,1.8095409393310546,2.1929500579833983,-0.2391947732597331,1.67335372452241e-17,-0.32013473013893845,8.813802630913388e-31
42,488277,489020,744,0.93,11,21.798421555813242,18.148707084564197,23.4574619302836,50.4049788193593,1.9989465649409963,0.07585460420198369,1.8017585754394532,2.155843734741211,0.2227325119549199,8.126319835063731e-10,0.23322290598245024,1.1964093046741538e-10
43,523562,525047,1486,1.8575,14,22.70121902028459,16.56559136300885,12.227272497894331,35.113573517245186,1.9724625043240083,0.07520780116781678,1.830511474609375,2.201633834838867,0.1250277460901906,1.3342771055562552e-06,0.16015262498757454,5.346188851449816e-10
44,534761,535761,1001,1.25125,6,11.971661514811853,9.366850927801618,9.5787529229606,46.417305126302075,1.8783337098616102,0.08546658546364687,1.779353141784668,2.091867446899414,0.845140985361419,5.370153624354816e-274,0.7679446707062079,1.7377819937242405e-195
45,536311,536514,204,0.255,3,5.046279565125234,4.64004177989773,19.885603615430426,35.61114616061805,1.9900132048363781,0.03690468803737191,1.8995800018310547,2.0512828826904297,0.31167483443621746,5.684487720285099e-06,0.3046611815102145,9.402576982785708e-06
46,542443,543794,1352,1.69,13,22.348829310645037,16.03867245884048,13.23202261342777,52.06290434174269,1.9293314722162733,0.06896825893905417,1.7165603637695312,2.0663875579833983,-0.018403274326021415,0.49896984038281555,0.009140651835966426,0.737026350900661
47,550869,552427,1559,1.94875,18,27.934398276201815,19.508147637840764,14.340740146266482,93.37388207087064,1.9209992359202972,0.11271611417887333,1.615655517578125,2.1448463439941405,0.11259211252913083,8.341860942925697e-06,0.12614037630707775,5.837314702762404e-07
48,556054,556495,442,0.5525,3,6.661366990759232,3.523512015977394,12.090250606464238,37.382488234689525,1.8250271313870114,0.17587525038208973,1.4430328369140624,2.131681060791016,-0.21040679661772366,8.155535746645603e-06,-0.18330027559904943,0.00010634457830562847
49,559801,560844,1044,1.305,7,14.77729368194598,11.15311442055843,11.324702380848777,28.679962132225604,1.974968284300004,0.07934894179038676,1.8001876831054688,2.144388198852539,0.1538448927285436,5.89308026893061e-07,0.12552591353392925,4.76009646076698e-05
50,568466,569528,1063,1.32875,13,23.21866973363753,19.714895306471647,17.488381905939004,50.24255473712932,1.9365593896759985,0.11040856961133155,1.614301872253418,2.133754348754883,0.6396370048859101,2.2739919784326357e-123,0.6605247149828745,3.180163081595554e-134
51,580490,581842,1353,1.69125,10,17.620812186145987,9.758128216582143,10.424830526933611,47.38261195672675,2.018726785184715,0.049052711822725595,1.916448974609375,2.130557632446289,0.18943318346844573,2.137445251333565e-12,0.16918787616882355,3.783428968920952e-10
52,589696,590355,660,0.825,7,14.15892682501546,11.037049356074236,17.16829811458455,40.118405334122244,2.0315317460262414,0.058034986948441385,1.9365951538085937,2.201377868652344,0.163279155582513,2.4968432581943416e-05,0.2717064868429502,1.2381420621629972e-12
53,615761,616209,449,0.56125,4,7.159132319521404,6.077443880820713,12.763462155335606,34.02413327001659,1.979821208112755,0.06654873782285943,1.8553260803222655,2.141153335571289,0.4469249220617469,1.9698825353292524e-23,0.3888376414796654,1.1751938054019577e-17
54,616799,617716,918,1.1475,7,13.216053599376512,8.482690152654492,11.529021825992677,31.072679100280098,1.9958258051238547,0.06685966364864061,1.8160839080810547,2.123400115966797,0.19012704361162855,6.407690304972649e-09,0.1698818484598378,2.2447519824553464e-07
55,628683,628961,279,0.34875,3,4.0678655289591905,3.6937590024563907,11.720344018413806,23.24521331815686,1.9809321215503102,0.06684037573579255,1.887875747680664,2.1731616973876955,-0.08120786320014464,0.17618860225962388,-0.05855077116428174,0.3298400146719777
56,632481,632785,305,0.38125,3,4.513806567990213,3.3930613901480253,11.898698577573278,28.62124396053488,1.9499698457561556,0.04711642502635249,1.8438665390014648,2.053996658325196,0.04935568715579277,0.39037123366895626,0.04078905504968122,0.47787738107698613
57,633299,633938,640,0.8,6,9.093302974190804,6.197968023972257,11.371152376635706,31.931306646262797,1.971649775803089,0.06004743293082584,1.833028793334961,2.114333724975586,0.15450385017019747,8.686622415894511e-05,0.17476196430947516,8.71633222445882e-06
58,662470,664876,2407,3.00875,10,20.699878114932076,8.951392763639014,6.88516811924423,45.08951944012162,1.9252606440640407,0.08257223174313318,1.6030418395996093,2.128887176513672,-0.1745516718346719,6.3779158176274386e-18,-0.010628815888356442,0.6022231579333366
59,666853,667978,1126,1.4075,8,13.741890498988337,11.029850706346014,9.766704607444776,32.823077818592466,2.0196461835085397,0.13315464461666401,1.794671630859375,2.2837345123291017,0.1773282028083764,2.081121560702196e-09,0.17356367953938331,4.568655760406969e-09
60,678006,679267,1262,1.5775,13,20.965064880616698,17.995884030468318,13.303904812023035,42.790932261927054,1.9951171111758272,0.07768402522299968,1.769233512878418,2.2371036529541017,0.2215213457497185,1.709688914078512e-15,0.2721852062374802,7.119887610532869e-23
61,687431,688785,1355,1.69375,16,24.06483223928,19.623998322265273,14.214447978977809,39.138016689976695,2.025193452166455,0.07998978425285358,1.7954326629638673,2.2471569061279295,0.10644179122986366,8.647864618833001e-05,0.1158438684710581,1.9138297211965304e-05
62,699932,700917,986,1.2325,9,16.01355853522595,12.705460993347092,13.009600939478418,40.071171405742,2.004309353818758,0.06402322099950138,1.8285547256469727,2.1622394561767573,-0.1844415597217371,5.399710948145246e-09,-0.21438748132840205,1.0274003662189461e-11
63,709573,710883,1311,1.63875,15,23.955819013025398,19.667626514422015,14.626287948478218,36.49598182616218,1.9824218016740112,0.09113500080295359,1.6976701736450195,2.152779388427734,0.2945893496943013,1.1653654721357757e-27,0.28657331503008776,3.346417185553144e-26
64,721297,722110,814,1.0175,6,9.331549768047324,7.182876487988927,9.18636856152307,27.1254285560878,1.8963262815733213,0.08791305738595653,1.6398515701293945,2.1063587188720705,0.07900503356722982,0.024188108552640603,0.04340449244043032,0.2160722630392045
65,722723,724295,1573,1.96625,11,22.407446026873075,12.970705105466054,11.401895223649031,53.68449583643925,1.902530711271622,0.07844608871543136,1.6787561416625976,2.063370513916016,-0.09464996167735981,0.0001703374953548674,-0.09188606247213878,0.00026313621233091633
66,739227,740462,1236,1.545,15,23.34960647263467,19.33821649608402,15.127226841611034,48.85036719921481,1.980956981405857,0.12741733425990462,1.6944204330444337,2.195358657836914,0.21059048753932175,7.419065035780044e-14,0.1967310136607082,2.9998505118823654e-12
67,777843,779468,1626,2.0325,16,26.202973081908667,19.916704675519583,12.897887054595461,37.67521737780668,2.0141696346935163,0.06550359545080355,1.832967758178711,2.2004680633544917,0.07885084879483147,0.001462277956670146,0.09906964049095532,6.29079108606626e-05
68,787336,789575,2240,2.8,16,26.97780629068194,18.883231938626174,9.636372586499842,41.91582939106951,2.0066633474826814,0.074396694893193,1.8610574722290039,2.247003936767578,0.07441025506208443,0.0004240310126109563,0.09788934452095906,3.4583181137803214e-06
69,802699,803763,1065,1.33125,10,18.157046683798285,13.60123488820989,13.649014398700789,36.674210583330854,2.0119847850172734,0.07619752865749714,1.7648494720458985,2.178070068359375,0.15287765482542512,5.367285302644192e-07,0.09881514846662463,0.0012427377468658934
70,809884,810584,701,0.87625,10,17.78928818895439,15.681669678205605,20.33491598012661,47.078479727299424,1.9971245511282187,0.08976624464218465,1.7224576950073243,2.208331298828125,0.09961900430601077,0.008304944468077408,0.11199953612403185,0.002983815616542019
71,822838,824064,1227,1.53375,14,24.663886618116074,19.316047525031603,16.090489106182936,42.27844887262792,1.9945942661872995,0.1037632552261775,1.7511278152465821,2.2241195678710937,0.2169779830830983,1.5371017782782364e-14,0.21765284726158746,1.2691291787825921e-14
72,833857,835027,1171,1.46375,14,25.96929127590598,19.791346058618647,17.75536986296493,47.830713842405316,1.9717897514519174,0.10427458730777327,1.6549440383911134,2.2401264190673826,0.15769127535703947,5.815449487669433e-08,0.1705413238966465,4.286433280365394e-09
73,851658,854339,2682,3.3525,19,39.33215670217901,20.01363186565052,11.734007373088373,95.64615586151669,1.9213605240687428,0.10976734902772814,1.5878889083862304,2.167227935791016,-0.09066158613276347,2.5676469742608604e-06,-0.0899618153599912,3.067657359709923e-06
74,861748,862515,768,0.96,6,10.837948677481204,8.117645949481185,11.302876979804571,35.302587080156215,2.0249507452050843,0.06892815310411708,1.7753963470458984,2.1100181579589843,-0.08892665403199101,0.013690649238237785,-0.16081343525436012,7.516481100787887e-06
75,864054,864749,696,0.87,7,11.691829974706755,10.054426015247286,13.450769183974598,36.83665918350471,2.06784440785989,0.06944714695721281,1.8854576110839845,2.176827621459961,0.3199654189506173,4.944862341258779e-18,0.29113997341211756,4.599814494630834e-15
76,881738,883261,1524,1.905,13,23.984343074703204,19.709618038123846,12.599274602264842,47.81451433062558,2.0494823875076813,0.0710599826374453,1.8261451721191406,2.246033096313477,0.07586186692703319,0.003042904422560507,0.03566656657864236,0.16402310151419533
77,902802,904683,1882,2.3525,14,25.767524117625296,17.38546404111532,10.961662720506675,37.11013491128474,2.014110682545256,0.09964657719797268,1.8030073165893554,2.2395050048828127,-0.2491123347820926,5.13886101994435e-28,-0.19099758296565644,6.411180529813227e-17
78,927747,929309,1563,1.95375,17,28.934569295018967,19.993885047831483,14.812200909478335,59.94674137134296,1.9250877241255453,0.09845982434961875,1.6573198318481446,2.1419967651367187,0.11143473633408454,1.0064453920332412e-05,0.1422108223860749,1.6374906777601652e-08
79,937595,938793,1199,1.49875,9,14.770991695602127,9.347511091755546,9.859863694472315,48.571414126457476,1.9987001640186197,0.06607926740466374,1.8619586944580082,2.1746959686279297,0.5613177234870559,1.7545855135626194e-100,0.5024311726494936,1.0935480200144584e-77
80,939565,940243,679,0.84875,2,6.700672764342109,3.571442903638202,7.912575524658272,33.55220008863381,1.9960798926486887,0.045780242405954616,1.8680213928222655,2.077941131591797,0.008529935331180903,0.8244194533932729,-0.10109952571626682,0.00838112678661266
81,948783,950582,1800,2.25,14,29.474738750934364,20.229887342241792,13.106535291585201,54.11560216773902,1.9694249659644234,0.10707083576923443,1.6706436157226563,2.178148651123047,0.13626938355897153,6.455864653954814e-09,0.1272970436663654,5.991204036259972e-08
82,957312,958978,1667,2.08375,17,26.972365838437103,18.129425287278437,12.952815359155112,59.325198786804265,1.8603721959618085,0.0794505360318529,1.5381149291992187,2.106542587280273,-0.19552791853522827,7.943145064121028e-16,-0.11783450634108855,1.405232030245678e-06
83,970802,971309,508,0.635,6,12.300867070734984,10.642515563020098,19.39939120799109,43.8502852603819,2.061196178526391,0.05243838576655856,1.9037357330322267,2.146717071533203,0.006530527851972329,0.8832665237209266,-0.066893024448549,0.13215320763587493
84,997357,1002096,4740,5.925,10,31.810924770457483,13.093588425649846,5.36922830079703,46.2779660998527,1.9016183815726755,0.07819344054392786,1.794686508178711,2.207437515258789,0.7110408508637648,0.0,0.4209141461131718,6.468035680139887e-203
85,1005583,1006050,468,0.585,2,4.27563162792563,2.46542469883057,7.3297162997831,21.7297832676435,1.928124011683668,0.04030561151784432,1.8347713470458984,1.98289794921875,-0.08817146453658091,0.05664331692195409,-0.1608758031405613,0.00047628453289091965
86,1013775,1014145,371,0.46375,3,5.7308084599682365,4.851700342197253,12.378975643478572,32.38737342389298,1.9656562671507143,0.08321505613355494,1.8057735443115235,2.094893264770508,0.6365410252644567,1.5351032461041855e-43,0.659875208258931,9.735286018611278e-48
87,1023257,1023797,541,0.67625,4,9.106981555564241,7.973735927087262,13.481060641299885,42.33514383377038,2.014331829966547,0.06943054738617489,1.8473575592041016,2.147521209716797,0.5283964649262519,3.1014161810204674e-40,0.5265419399056374,6.461253211653748e-40
88,1038666,1040143,1478,1.8475,8,18.290685300100517,13.574649293015066,9.903921148782436,34.15587031379413,1.983463481959858,0.04803013214141456,1.8124828338623047,2.07630615234375,0.3315174934073432,3.012438715835144e-39,0.3393636696437772,3.6967756873264533e-41
89,1051876,1052383,508,0.635,4,6.267991562423372,4.417258738537763,9.887143051696698,29.350808531000546,1.960798487325353,0.04156825925226648,1.8901756286621094,2.0890830993652343,0.2869693229347337,4.364068573926552e-11,0.298063096524203,6.9859847707926e-12
90,1079564,1081420,1857,2.32125,11,24.542559421466038,17.242409842498844,10.577019298082567,34.02260402113975,2.006761915322973,0.06901412819922391,1.8369760513305664,2.15285873413086,0.31281593548098174,1.9482002117447195e-43,0.29299072550212546,4.415020996435055e-38
91,1114817,1116550,1734,2.1675,13,22.806308262129228,15.39056344136683,10.528421537484537,30.173990897117957,2.0394000691388583,0.04529736423154052,1.9024223327636718,2.1395648956298827,0.2786063317997572,2.792754241293985e-32,0.2683552434148184,5.5128943321449854e-30
92,1131590,1134176,2587,3.23375,16,34.081108076845155,19.00605973145502,10.543615626071254,57.25339170803168,1.8963693686604361,0.09184924325064082,1.676056480407715,2.114531326293945,0.37244082612709284,6.349894878072263e-86,0.41876344560529005,2.201528180648604e-110
93,1161133,1162585,1453,1.81625,16,27.02335209426601,19.76877477005012,14.887034029771902,54.72902482352345,2.0257426477840497,0.09364392520335164,1.7167972564697265,2.1741485595703125,0.3137757909051141,1.462163426448679e-34,0.34751312556446784,1.6824086425324026e-42
94,1170826,1173337,2512,3.14,14,29.016981924952827,17.927325536214877,9.243923118871045,35.1673775828018,1.949673371406118,0.1000666896991236,1.7069293975830078,2.187927627563477,0.15428317453710838,7.52100947914304e-15,0.15340104696259452,1.0720318918091944e-14
95,1186527,1187176,650,0.8125,5,9.630895921088955,5.562486190254088,11.873605460891646,33.306935790744824,1.9246045491145207,0.08384901425807999,1.7717920303344727,2.072125244140625,0.04372804073564485,0.265606503590876,0.06144989031143696,0.1175513067797215
96,1190732,1191867,1136,1.42,10,15.97653658569526,12.527966602161179,11.251325169438125,39.996530144676385,1.93318368431548,0.08004340137385023,1.7658023834228516,2.0939105987548827,0.4704922219554967,1.223597875446458e-63,0.45166825705296954,3.424875294304032e-58
97,1205299,1205625,327,0.40875,2,3.6202860725922257,2.503711081706887,8.870065662997614,23.323445217541313,1.9196259629835775,0.04890912526701854,1.837759780883789,2.0723297119140627,-0.032617490128377336,0.5567172777275948,0.05270494159234331,0.34207072329171573
98,1206199,1208057,1859,2.32375,15,27.303484397171736,17.128231429804313,11.750960839202097,66.59463178533339,1.8819001000308426,0.058309208344945504,1.7050582885742187,2.0988445281982426,0.029869057525433722,0.19800405733177628,0.06426367264721583,0.005574692790181319
99,1213469,1215001,1533,1.91625,13,24.202380314008273,17.231266240031754,12.640968714515296,45.37872143699022,1.9664115544945604,0.07218466049506378,1.7390586853027343,2.122019958496094,0.27507203328077895,5.117762313863054e-28,0.31571632858712784,7.93540478950239e-37
100,1232657,1233304,648,0.81,7,13.582625915735843,12.000030294996572,16.792377895457793,44.82165063537481,2.052339399596791,0.0321154560754344,1.950037384033203,2.12259521484375,0.07865758709870126,0.04533516705928902,0.17766837175257197,5.3591041578063015e-06
101,1243017,1243925,909,1.13625,10,14.448393833168435,11.367484459023084,12.72072128487281,39.87570370024006,1.9941510883494966,0.06573979721480112,1.8095027923583984,2.1085857391357425,0.1709580972800699,2.1549336964792467e-07,0.18476326672426016,2.0086204157141497e-08
102,1259484,1260920,1437,1.79625,17,25.633948841729506,20.194574913649607,14.277014409071798,43.63550281837844,2.012750615920967,0.05150916732632736,1.8738996505737304,2.1303192138671876,0.2622021967323552,5.079994167668727e-24,0.23926495389507815,3.715264399368878e-20
103,1281694,1283581,1888,2.36,13,24.56172661039333,14.48287356597733,10.41033835987402,32.29005476430496,1.9187461862119575,0.12450894552792369,1.5855857849121093,2.13553466796875,0.2957901752200508,1.968013823987528e-39,0.28907688876770254,1.1542059909832303e-37
104,1307411,1308789,1379,1.72375,15,26.92236327307645,20.230016662951744,15.622554187566354,48.97327499720714,1.9807453194245472,0.07840531264684764,1.768294334411621,2.133414077758789,-0.01323513163514712,0.6233833325300309,-0.054294048667675766,0.04381439694442352
105,1317339,1318181,843,1.05375,11,20.06495128952119,14.364933114365233,19.067531138098904,57.26529317843519,1.872356474074322,0.13106962607923967,1.5265336990356444,2.1028068542480467,0.2647423306287924,5.491666444984273e-15,0.3081876348961189,5.2560611252548564e-20
106,1324507,1326490,1984,2.48,14,26.913294999154985,18.17883093648832,10.855206054481421,40.978630495173796,2.0327307316564744,0.10571967600977646,1.7579530715942382,2.219453048706055,-0.31414593590911316,1.085575951639487e-46,-0.3440296747162187,3.1661781384062926e-56
107,1351390,1353006,1617,2.02125,15,23.234343747285237,19.063400038042342,11.5000077333865,35.371529267695685,1.9888703595729396,0.0725565283820881,1.7463382720947265,2.2246826171875,0.11990024584810378,1.3304876390619062e-06,0.13149719082791142,1.1161165291590329e-07
108,1368267,1370336,2070,2.5875,18,29.266520292293773,19.87691643460197,11.315581943537781,38.430172083118414,2.035762013974397,0.07789102146999409,1.8153743743896484,2.228585052490234,0.257561878418372,1.0148473799493441e-32,0.2878200484311351,8.927948812219479e-41
109,1379450,1380517,1068,1.335,12,22.480806374864265,18.464540130322902,16.85865714398356,40.62725866095659,2.086001290632098,0.06267452890189142,1.8687419891357426,2.2022064208984373,0.26749403389744575,5.88910315959582e-19,0.3182534795782371,1.4524446557234067e-26
