bout_idx,start_frame,end_frame,n_frames,duration_s,min_cycles,total_distance_mm,net_displacement_mm,mean_speed_mm_s,max_speed_mm_s,scut_z_mean,scut_z_std,scut_z_min,scut_z_max,height_speed_pearson_r,height_speed_pearson_p,height_speed_spearman_r,height_speed_spearman_p
1,46485,46970,486,0.6075,6,12.536278952809354,11.360336104002496,20.66654326825412,49.57240480174743,2.0599936387175886,0.05612097526791049,1.9172386169433597,2.190715789794922,0.1890934372595683,2.7188669892667245e-05,0.18383006361478538,4.56266752546484e-05
2,50194,50952,759,0.94875,9,21.684301266560674,17.568684446977436,22.898362957995754,60.825997900277464,2.1575119541253653,0.08438029677897897,1.824813842773437,2.3243434906005858,0.11409257579354476,0.0016419460101585947,0.03697112276582033,0.3090479268593882
3,79320,80070,751,0.93875,10,17.56025574982616,15.395080919798263,18.71769068678289,41.85032833448554,2.0708387204715004,0.06743095945434643,1.8544635772705083,2.1908847808837892,0.08034635208570852,0.027684054404890857,0.1594051772063148,1.1375871177802051e-05
4,93233,93825,593,0.74125,6,12.14835101396709,9.620268977623997,16.43292053211423,49.086769158667956,2.04397101345995,0.08107546199351877,1.7591388702392579,2.176189041137696,0.028569193038308627,0.4874444749847219,0.22667994473873618,2.388905761399311e-08
5,107609,108107,499,0.62375,7,14.761670780405892,13.487016169243834,23.683313353105408,54.837461587198646,2.094031582757801,0.045834486057507014,1.9334125518798828,2.1756160736083983,0.02954019998825963,0.5103024247837852,0.044903639686690006,0.31679745136045895
6,120683,121355,673,0.84125,9,16.425603318627154,15.215759413208401,19.549543002880934,66.66136661741695,2.0151302190273332,0.05951998609476575,1.8451240539550782,2.134237670898437,0.41359743540231764,3.41009379061689e-29,0.4378901004367363,6.704511872674322e-33
7,131052,132263,1212,1.515,8,14.61512427899644,10.510411207830044,9.654613865354664,46.483050271650775,2.096499533385727,0.0693146466070496,1.9890251159667969,2.254691314697266,-0.06983794742883036,0.015024643148126841,0.028102985097365026,0.328294474323847
8,137577,138572,996,1.245,12,23.191254606239475,20.058439196425226,18.642073598308947,54.20525630302142,2.1016067474242672,0.042657112834111846,1.946352767944336,2.168784713745117,-0.03926723377771634,0.2156514187251567,-0.1232193667012911,9.670241603778288e-05
9,148867,149363,497,0.62125,6,10.24026570724689,9.254513091635124,16.508675849829746,34.71675765528924,2.055966362291178,0.062012948255154084,1.88950309753418,2.1576061248779297,0.063107534569464,0.16009695453671483,0.128353392028067,0.004155570484067412
10,162274,163653,1380,1.725,11,21.180793868061507,13.905868361762895,12.285167152054397,62.97091489536755,2.027372888482135,0.07312042390077604,1.8370773315429687,2.1838706970214843,-0.21060182926047316,2.6740951445355853e-15,-0.2874834811658719,1.1426614759516861e-27
11,168466,169197,732,0.915,9,14.944988917638106,13.309622138125043,16.349878001960427,42.93891613272821,2.028072521334789,0.064703817755153,1.81295166015625,2.128704071044922,0.15170354095164607,3.767795208039784e-05,0.1603951818869716,1.2981505039765217e-05
12,178768,179316,549,0.68625,6,12.702048136566335,10.968041696534401,18.519244111207136,43.98866600750548,2.0612739750596347,0.054782020875224595,1.9279682159423828,2.159891891479492,0.21978706613957566,1.973929670026886e-07,0.22147715436301194,1.5816223475929694e-07
13,199908,200549,642,0.8025,5,11.727768063734505,8.221199936041918,14.636510913002523,41.16521620451546,1.889024715185908,0.10707318967110573,1.6781869888305665,2.1236614227294917,0.5370746545162935,2.970895301765079e-49,0.5086043164508426,1.5578351557348063e-43
14,242365,242827,463,0.57875,5,8.675616482243399,7.923502394948896,15.01622731787766,53.97701993876902,2.080840257022602,0.08360250955466844,1.957352828979492,2.223831558227539,-0.26748823600242055,5.005783373468698e-09,-0.15718825396808128,0.0006881215010816832
15,242958,243623,666,0.8325,8,15.17277346462625,11.724116230126057,18.240194118397355,52.911808396531015,2.0911763623670057,0.04832782383844401,1.953313446044922,2.195490264892578,0.09686291230462787,0.012386901072266377,0.03061064499868178,0.4303054667697122
16,248357,249240,884,1.105,11,24.30022392429896,19.360018116742907,22.00583676740032,56.69876201027249,2.0380526055038244,0.07209204088864564,1.8175479888916015,2.1883365631103517,0.3244363632698818,4.096462238555222e-23,0.32338207228381094,5.75353756947728e-23
17,272987,273857,871,1.08875,10,20.616075758878466,17.531080462228864,18.94926881955428,62.16747926791364,1.9631952901110996,0.09985853991005846,1.642159652709961,2.1304664611816406,0.4095214538610466,1.504628378253588e-36,0.4334213349398458,3.3827782748223483e-41
18,286443,287470,1028,1.285,11,20.27051953549573,17.014046870945183,15.788914471321073,49.60255044854507,1.9871673192495503,0.09549393558230403,1.7856136322021485,2.1356922149658204,0.48266663688340783,4.1765383140115914e-61,0.4153073558116809,3.9464194493325323e-44
19,319727,320016,290,0.3625,5,10.887023015418364,10.41905722693914,30.069522903661145,54.83037714417559,2.0681549598430764,0.04982366727280069,1.972447204589844,2.171216583251953,0.1089111628229441,0.0639980787640127,0.21129681044591822,0.0002904045808090227
20,356348,357478,1131,1.41375,13,21.861682011501976,19.518107798282863,15.469323381436553,42.66920996731364,1.9513251576984383,0.061184372557520295,1.8150951385498046,2.1015251159667967,-0.024328315013103678,0.41370795935012267,-0.0423192469041515,0.15494665830539275
21,364029,364831,803,1.00375,10,18.42111514494196,16.201800383659446,18.361160066354476,43.83442431520879,1.998852513409492,0.06420416685518651,1.8161849975585938,2.1456630706787108,0.34313218648566995,1.3245187519886935e-23,0.38411587284342463,1.2484620227253603e-29
22,381768,382262,495,0.61875,5,9.400263444508571,8.279815587119453,15.19538349129508,42.19038501451327,1.9022618515322907,0.11301421313249622,1.5964078903198242,2.0923633575439453,0.24931685761422825,1.8882104037606585e-08,0.2515777861111884,1.389954667419623e-08
23,393715,394805,1091,1.36375,12,21.43543521088472,18.270171128544725,15.729687544624824,47.33333643967002,1.984315213623886,0.06843086627885056,1.7558530807495116,2.144003677368164,0.1872675926199212,4.557252155146367e-10,0.13506946166577474,7.577059408903163e-06
24,402318,402874,557,0.69625,7,14.375897367555138,13.19374787337657,20.682199875008298,44.63043043786244,1.9868222464350866,0.0801832645415549,1.8070198059082032,2.2475601196289063,-0.011339863463486737,0.7894400988577823,0.0455205311430568,0.28351093552166157
25,415307,415865,559,0.69875,6,12.27014167733521,11.133080257747805,17.58327673536553,40.936338144525116,2.0359266823647486,0.08024510061574933,1.8734472274780276,2.1830974578857427,0.1588565199409268,0.00016230773349662188,0.1612189132657291,0.00012904912470493608
26,422907,423883,977,1.22125,12,21.98057794305467,18.321411937471265,18.018460225269056,52.8062679781532,2.012595658512174,0.0744089032141687,1.7355636596679687,2.1439891815185548,0.1276208637827459,6.32605414085016e-05,0.18148863930607947,1.109779303453199e-08
27,434030,434688,659,0.82375,9,15.904798269683214,13.475178700898681,19.3324372254437,46.462641945849114,2.0339201074811504,0.06442563378726746,1.866162109375,2.191130828857422,-0.015148405522986607,0.697898629648241,0.05591407488879165,0.15163883991923152
