bout_idx,start_frame,end_frame,height_pre_static,speed_pre_static,pre_is_static,height_walk_start,speed_walk_start,height_walk_end,speed_walk_end,height_post_static,speed_post_static,post_is_static,delta_height_start,delta_height_end
1,22271,23249,2.5410288906097414,14.015233970769843,False,2.118003608703613,21.471631663954074,2.2359844818115233,24.68496084779432,2.3591163539886475,13.95113796152512,False,-0.4230252819061282,0.12313187217712418
2,46485,47735,1.8586703357696532,15.270103746178656,False,2.04605477142334,14.971819864619134,1.9313209648132321,5.072445937299007,2.1104892387390133,26.886106201172414,False,0.1873844356536869,0.17916827392578116
3,50194,50952,2.133682384490967,13.677181130734086,False,2.076616237640381,24.729608461050464,2.226547813415527,18.597414679346823,2.387291184250189,31.188104800618447,False,-0.05706614685058575,0.16074337083466217
4,79320,80349,2.140056499481201,10.819684380426256,False,2.0232067909240725,16.10181760742034,2.102636341094971,15.380420568008349,2.2967167568206786,14.730965172122069,False,-0.11684970855712828,0.19408041572570767
5,93233,94967,2.024825340270996,12.735856245439027,False,2.075213722229004,18.529342537974834,2.0942788276672366,12.662739656144781,2.159028297424316,10.502708098732867,False,0.050388381958007766,0.0647494697570794
6,107609,110063,2.2469209823608396,9.092271524720394,False,2.1131890983581543,19.01239896722142,1.9566764564514165,15.656896174841679,1.9609905929565432,5.13083901858791,False,-0.13373188400268532,0.004314136505126687
7,120683,121355,2.1569112873077394,11.013096325327961,False,2.0024059524536137,14.444627524347975,1.9426224365234372,13.69954197112605,1.90415732383728,18.38977945382679,False,-0.15450533485412565,-0.038465112686157266
8,130277,132263,2.326900749206543,78.13336359581612,False,2.067085071563721,12.777148687754904,2.1234773559570312,8.154050976418594,1.9513967037200926,15.871619595493303,False,-0.25981567764282243,-0.1720806522369387
9,137577,138572,2.1995942850222536,9.89283631490277,False,2.1362811317443846,16.118020013918,2.092058448791504,18.312129901599576,2.2183951675891875,17.079229612408454,False,-0.06331315327786902,0.12633671879768338
10,144488,145503,2.1460313949584964,9.523525096129225,False,2.0314813747406,9.1237618601584,2.0827153778076175,21.57040771234293,2.019972499847412,9.25946704458406,False,-0.11455002021789618,-0.0627428779602055
11,148355,150115,1.7266482448577885,16.139536717160205,False,1.8769537467956545,16.908072285206078,1.9370227432250982,2.128671103614211,1.9319746475219726,3.3060429673798133,False,0.15030550193786607,-0.005048095703125588
12,162274,164000,2.139592086791992,11.952506874323552,False,2.0233623008728028,13.69036385260064,2.0076634674072262,21.479087089042846,2.096150135040283,8.545275417319559,False,-0.11622978591918942,0.0884866676330569
13,168466,169742,1.9971153945922853,9.864543544452511,False,2.0492223052978518,14.34279567599702,2.0122511730194095,9.124345742668442,1.8633335590362552,7.731454473727073,False,0.0521069107055665,-0.14891761398315428
14,178526,179316,1.9379960899353028,12.479480685375158,False,1.9176635837554932,16.80661854553879,2.064099861145019,13.863641760535849,1.7911334686279294,19.51777196805842,False,-0.02033250617980964,-0.27296639251708954
15,189747,191461,2.2848236980438235,7.929338993540033,False,2.0464080505371096,14.742606952316288,2.107711631774902,10.870599532179739,2.2341508510500883,15.362418756348955,False,-0.23841564750671385,0.12643921927518642
16,199908,201034,2.043918670654297,12.231047679351148,False,1.9796880874633787,18.513757321561084,1.906738124847412,13.066197752243516,1.9793744049072266,10.412622343541223,False,-0.06423058319091846,0.0726362800598146
17,205577,206546,1.9747746124267576,12.44187092920547,False,2.0068791160583497,18.06021714914564,2.00878519821167,14.497871154902255,2.0301067771911625,9.66156454785277,False,0.03210450363159212,0.021321578979492717
18,213453,214982,2.2064945392608646,7.908518200389866,False,2.14088984298706,13.84157539449255,1.9796830062866215,13.459324887747135,1.9339386367797855,17.84848153493484,False,-0.06560469627380439,-0.045744369506836025
19,242365,243623,1.9917302017211913,9.602440982858827,False,1.998148601531983,9.87396057955512,2.113813106536865,11.436596112867617,2.2241895885467526,9.44193002048059,False,0.00641839981079162,0.11037648200988759
20,248357,249411,2.0804614906311034,10.483560790734161,False,1.968697734832764,9.277844190916484,1.9983384361267094,12.613536004209427,1.8584200954437256,10.205261937493056,False,-0.11176375579833953,-0.1399183406829838
21,272716,273857,1.9563305931091306,5.550157563151633,False,1.9773086585998536,20.477404647581682,1.8627975006103517,7.588360610835775,2.0614163932800293,9.005847697709266,False,0.020978065490723008,0.1986188926696777
22,286443,287470,1.8252416191101073,4.131446486108352,False,1.8060932903289797,5.839147563039669,2.0220407371521,15.747283284314282,2.13625319480896,9.681742610661118,False,-0.0191483287811276,0.11421245765686017
23,319067,320016,2.027095111846924,6.67940333452306,False,2.0422257423400882,6.5013206700156205,2.1175481300354004,28.147281465573137,2.340750335693359,17.22306478916962,False,0.015130630493164432,0.22320220565795879
24,343104,345831,2.3077172851562495,6.833653652387203,False,2.0978950119018553,13.694807552762315,1.8957858161926264,4.198935200826107,1.8279354705810547,12.348266108209268,False,-0.20982227325439418,-0.06785034561157177
25,356348,357478,2.2095374164581294,7.172139284578158,False,2.0551442909240727,13.419883263119784,1.955671653747559,22.47871313470836,1.933565347671509,13.31940006381284,False,-0.1543931255340567,-0.02210630607605002
26,364029,365064,2.290334825515747,12.966548865301924,False,1.9970854187011722,10.096913959917668,1.909971174240112,17.573001027378535,1.8413411312103276,11.231238352698815,False,-0.2932494068145748,-0.06863004302978437
27,380767,382481,1.9255040130615233,11.814717948423677,False,2.006252336502075,14.611456143770333,1.8324267044067384,9.373720840797771,1.8707125320434568,9.866833119729554,False,0.08074832344055172,0.038285827636718395
28,393578,395181,1.6178478202819826,8.161460200741999,False,1.6779200057983399,7.754141147042668,1.8505827808380124,10.040117754477679,1.9468127994537354,7.038372817086593,False,0.06007218551635729,0.096230018615723
29,401755,402874,2.0733812713623045,10.98925540513996,False,1.8339966831207275,17.042064844973623,2.0688293914794924,18.664175175130634,2.058424753189087,12.342278796828705,False,-0.23938458824157705,-0.010404638290405277
30,414580,416550,1.9244592094421387,9.113219527350315,False,1.9916845169067383,13.698300790217502,2.018612991333008,3.8023323492266283,2.1059007263183593,7.097926665164149,False,0.06722530746459965,0.08728773498535114
31,422907,423883,1.9607506942749027,14.017295639064095,False,1.9620137844085692,14.344094685053848,2.003423921585083,16.346688385064457,2.195555290222168,9.394842331974472,False,0.0012630901336665445,0.19213136863708513
32,433648,434688,1.901759273529053,9.640320519977058,False,1.7442153034210204,10.273328163560574,2.108885566711426,9.58075618586805,2.2554098205566406,8.863895148937326,False,-0.15754397010803256,0.1465242538452145
33,449971,451836,1.8433897895812987,2.3024197016910075,True,1.9262494239807129,12.694375151382978,2.026482048034668,3.8331275540580507,2.0960653686523436,8.632220341843647,False,0.08285963439941413,0.06958332061767569
34,457367,459066,2.151696230185152,8.710376507498806,False,1.9752481555938717,16.386086538131224,1.7805351161956793,10.237135793585239,1.9916089859008788,8.509416854109856,False,-0.17644807459128042,0.21107386970519948
35,480814,482046,1.9249220352172849,10.960762876604457,False,2.0200499572753907,27.29142741630056,1.8808553485870363,16.317747782330457,2.1403236808776858,12.244171550978072,False,0.09512792205810583,0.2594683322906495
36,488277,489020,1.8427055072784426,10.175321983784428,False,1.9856289863586425,19.965906763369052,2.0478303871154786,25.524768773416593,2.127256483078003,13.7689166051585,False,0.14292347908019987,0.07942609596252437
37,523562,525047,2.178369140625,6.9282898736658876,False,2.1036007347106933,8.849347965583394,2.028583229064941,16.584956695263163,1.9346575603485108,8.845757248510488,False,-0.07476840591430678,-0.09392566871643027
38,534761,536514,2.210278900146484,8.47672094734424,False,1.9616699943542477,13.511556466836028,2.01160737991333,20.488948289818346,1.876655275344849,14.502112913996235,False,-0.2486089057922365,-0.13495210456848072
39,542443,543794,2.003922763824463,11.665113634187684,False,1.914939245223999,9.479258388242048,1.9126167640686034,2.247107160145399,1.8785633068084715,12.759596762502497,False,-0.08898351860046394,-0.03405345726013187
40,550869,552427,1.831371343612671,11.622480291528767,False,1.9081464786529543,12.699869187919601,2.076224536895752,2.14168811729208,1.9880917072296143,8.012999748215895,False,0.07677513504028322,-0.08813282966613789
41,559801,560844,1.7596419429779049,3.9908539150900952,False,1.8796457366943364,7.801750905733352,2.0331723823547363,8.993099842551267,2.201404811859131,6.855731484644877,False,0.12000379371643155,0.16823242950439488
42,568466,569528,2.06798943901062,9.15878709414836,False,1.8756153202056887,14.525934996886141,1.9748108406066893,18.67165298118184,1.9664271640777589,11.287895343424104,False,-0.1923741188049315,-0.008383676528930462
43,580490,582454,2.169209421157837,8.230505942128316,False,2.044754501342774,5.045529651669339,2.0878713493347174,17.743737739439204,2.030776206970215,16.028859251032934,False,-0.12445491981506285,-0.057095142364502305
44,589696,590355,2.2612547988891603,6.65908235856379,False,1.9839367294311523,11.967403771665392,2.1377959480285647,16.254346605695797,2.0252339057922364,16.167002311048766,False,-0.27731806945800797,-0.11256204223632826
45,615761,617716,1.914220188140869,3.003894471484876,False,1.9418100547790527,8.939126933313558,1.9174047584533693,12.445466578700657,1.894995754241943,10.593246529403187,False,0.027589866638183747,-0.02240900421142622
46,632481,633938,2.025560600280762,4.841318006599313,False,1.9761633529663087,12.92576024859422,2.0549042282104493,11.385926198919849,2.0290744323730467,4.340480060332009,False,-0.049397247314453274,-0.025829795837402525
47,662470,665881,2.149286067962646,7.2479432549871925,False,2.0023991508483885,14.759289966511332,1.8792534446716305,2.5681753773566265,1.8696523284912112,2.812360501383138,True,-0.14688691711425772,-0.009601116180419256
48,666853,667978,1.8408831214904786,4.394741438354963,False,1.8470622901916505,2.820423789212454,2.2277472381591794,6.9989406660934135,2.385596256256104,6.423207106897204,False,0.0061791687011718555,0.15784901809692453
49,678006,679267,1.6029798564910889,8.40291077814097,False,1.8760825424194336,9.677688014070586,2.1420367012023926,9.96866737310718,2.192450002670288,7.893219341320867,False,0.27310268592834475,0.050413301467895355
50,687431,688785,1.9397101306915285,7.379724574066647,False,1.940255996704102,10.393087994898385,2.0899968910217286,9.835238077717069,2.2209628753662107,7.60974670370617,False,0.0005458660125734482,0.13096598434448214
51,699932,700917,1.9503232307434084,15.886116386384703,False,2.0553192787170413,8.18963825870259,2.004492170333862,3.3474345579657916,1.9841754302978516,1.9492737855893276,True,0.10499604797363293,-0.020316740036010472
52,709573,710883,2.0832184527782687,8.081055305251398,False,1.9785775604248048,14.035822134374364,1.9008977069854733,9.611979838367443,2.1230113258361816,6.782046394035186,False,-0.10464089235346385,0.22211361885070824
53,721297,724295,2.3529314689636234,6.1315713036702775,False,1.9682688217163085,13.952346905199102,1.833483144760132,9.750617657581056,1.9579073047637936,8.443306099952343,False,-0.3846626472473149,0.12442416000366152
54,739227,740462,2.002525827407837,9.924147774328071,False,1.8803019638061522,13.397170851077663,2.1688932342529297,11.047275649439008,2.2925673389434813,8.506128085725965,False,-0.12222386360168458,0.12367410469055162
55,777843,779468,2.314883338928223,6.7026675556039095,False,2.1450959625244144,13.182874547678205,2.0042403297424314,12.583485903139659,2.1700776047176786,14.705459015868453,False,-0.16978737640380848,0.16583727497524725
56,787336,789575,2.094673107147216,10.23140383070574,False,2.0496614036560055,14.461180635234603,2.137295133590698,10.436344324966816,2.0700735740661624,7.295764688564716,False,-0.04501170349121075,-0.06722155952453557
57,802699,803763,1.902970760345459,12.466764202414256,False,1.9550115566253663,17.33172041913932,1.884207536697388,8.050918079409238,2.1014452781677244,9.643408590932708,False,0.05204079627990721,0.21723774147033637
58,809884,810584,1.8989998493194578,18.02221735256929,False,1.8515529422760009,17.469590167362252,2.085384956359863,19.188052778606586,1.9554737873077392,11.904252451269862,False,-0.04744690704345689,-0.12991116905212396
59,822838,824064,2.2103898658752446,8.537977649432941,False,2.1038582878112795,15.640187281490034,2.092908248901367,10.428162949399866,2.194110239028931,9.417468950021693,False,-0.10653157806396507,0.10120199012756403
60,833857,835027,2.084534297943115,7.117780612902338,False,1.9449330863952639,12.503746176868052,2.0653097286224362,15.64853499953982,2.3372011547088625,12.876634738793474,False,-0.13960121154785132,0.27189142608642625
61,851658,854339,2.047769161224365,8.3273457554808,False,1.9189433898925783,8.7263347801562,2.0907721977233886,7.807996596690225,1.9059454536437987,11.738269085533966,False,-0.12882577133178685,-0.18482674407958988
62,861748,862515,1.7544077091217043,5.658962600244354,False,1.8818826751708988,13.122514360024367,2.07640913772583,1.9451429385970334,2.040352840423584,3.413350744605815,False,0.1274749660491945,-0.0360562973022458
63,864054,864749,2.0731425971984865,5.325464589494949,False,2.1154457664489748,11.602974752407349,2.0441697998046875,8.329835118730417,2.001804941177368,11.373837703102206,False,0.04230316925048827,-0.042364858627319535
64,881738,883261,2.446498252868652,7.396089211288276,False,2.131012767791748,11.704438627726544,2.080748916625977,17.117344379430307,1.936592662811279,11.466168845751012,False,-0.31548548507690377,-0.1441562538146981
65,902802,904683,2.0013807926177978,9.675782305857668,False,1.9616053085327148,9.958953140041185,2.04021134185791,16.663396007066183,1.940746923446655,16.561456679812874,False,-0.039775484085083024,-0.0994644184112552
66,927747,929309,2.193590836996561,10.564615783122722,False,1.9942019844055172,9.882364371083899,1.8966192893981932,11.19351327197986,2.007470453262329,10.677132744502355,False,-0.19938885259104366,0.11085116386413585
