bout_idx,start_frame,end_frame,height_pre_static,speed_pre_static,pre_is_static,height_walk_start,speed_walk_start,height_walk_end,speed_walk_end,height_post_static,speed_post_static,post_is_static,delta_height_start,delta_height_end
28,777843,778421,2.314883338928223,6.7026675556039095,False,2.1450959625244144,13.182874547678205,2.0288334197998052,6.764984060958961,1.9239248847961425,13.335290187173268,False,-0.16978737640380848,-0.1049085350036627
29,861748,862267,1.7544077091217043,5.658962600244354,False,1.8818826751708988,13.122514360024367,2.0274602470397944,17.372042573737776,2.079549671173096,15.11641144057966,False,0.1274749660491945,0.05208942413330142
30,881738,881943,2.446498252868652,7.396089211288276,False,2.131012767791748,11.704438627726544,2.09896019744873,15.823422152248558,2.11574857711792,10.832317019407007,False,-0.31548548507690377,0.01678837966918989
31,882942,883048,2.056563613891602,16.88013406198509,False,2.0195603485107423,26.10917281407359,2.022022651672363,26.647874550784525,2.046028778076172,24.7479446670632,False,-0.03700326538085985,0.02400612640380917
32,928131,928357,1.9241667308807378,10.931870824172092,False,2.002626270294189,17.685481586874598,2.0298317375183106,16.317936010896208,2.0571615867614743,14.763706904717766,False,0.0784595394134513,0.02732984924316373
33,938340,938587,1.9210646896362307,6.228351475488917,False,2.0014974212646486,11.032229485008832,2.0761129570007326,20.245753270112452,2.0945870971679685,19.337050760265768,False,0.08043273162841791,0.01847414016723592
34,948783,949123,2.1843852782736013,10.70663641450134,False,2.1374398994445802,10.065819301838877,2.0941873741149903,20.84217805527278,2.0576678161621094,19.007016505079523,False,-0.046945378829021056,-0.03651955795288098
35,1013940,1014145,1.8759032745361324,7.364005939670967,False,1.9577113075256347,13.378229609016893,2.063166847229004,17.38341465443034,2.015225593566895,17.628900394452874,False,0.08180803298950234,-0.04794125366210933
36,1023558,1023797,1.9750822639465335,11.184234745767471,False,2.040426342010498,12.615597273182436,2.082377655029297,23.461580156513463,2.0488605346679685,11.52692470726171,False,0.0653440780639647,-0.0335171203613287
37,1116376,1116550,2.0392414436340336,13.548735243968858,False,2.0861523780822755,15.874849083841083,2.0823414764404298,15.015625543858368,1.9853981819152833,10.93289205096674,False,0.0469109344482419,-0.0969432945251465
38,1161361,1161840,2.0000574264526367,7.468479976262953,False,2.0714846687316895,11.663479328440115,2.0986398200988767,21.243577358193818,2.0545629501342773,18.628169099731174,False,0.07142724227905273,-0.044076869964599474
39,1232851,1233002,2.0650850296020504,15.890080514059175,False,2.063815742492676,21.354914345427208,2.071369537353516,24.120800662673243,2.018888763427735,24.206723654779335,False,-0.0012692871093742397,-0.05248077392578132
40,1243268,1243423,1.9338250637054444,10.804162593680703,False,2.031660526275635,16.227595173648496,2.029911064147949,18.900257600140492,1.9077378425598144,14.095014577974156,False,0.09783546257019071,-0.1221732215881346
41,1259777,1259981,1.972519540786743,11.765555377902041,False,1.9949157600402834,19.225987944554152,2.0557914505004886,23.215894076015267,2.009529064178467,4.487791718860004,False,0.022396219253540295,-0.04626238632202151
42,1307527,1307737,1.9090402183532718,9.915630324911989,False,2.0086539573669433,15.829474732063845,2.0473174629211424,22.313194076608067,2.039203025817871,18.06915598992355,False,0.09961373901367154,-0.00811443710327131
43,1379583,1379780,2.0638033523559574,7.2485489430508885,False,2.112117128372192,14.374747973779423,2.113367462158203,21.184912321701315,2.095975158691406,10.405614039899795,False,0.048313776016234655,-0.0173923034667971
44,1379904,1380271,2.0913717956542968,8.247983753188349,False,2.1132095146179197,15.03053062036515,2.1057111053466797,27.25541623983775,2.0860685081481933,19.867716254532365,False,0.021837718963622965,-0.019642597198486378
45,1415511,1415762,2.372589920506333,9.292156050983435,False,2.11114847946167,14.515170056502116,2.147707702636718,16.813505875299636,2.059535352706909,11.093291890891205,False,-0.26144144104466305,-0.08817234992980927
46,1425123,1425250,2.0124126529693602,24.175321456547344,False,2.0479086265563966,27.317114381322146,2.0664581718444825,26.96551075097892,2.0687812004089356,29.583882474951164,False,0.03549597358703638,0.0023230285644531
47,1432140,1432323,1.9837847404479982,14.370926098980917,False,2.0612523937225347,13.65745575967742,2.0586900520324702,14.695053397230858,2.0755963687896735,5.800393682774373,False,0.07746765327453642,0.01690631675720322
48,1491087,1491389,2.26949578666687,7.556520764752581,False,2.083388370513916,14.245935062435178,2.1275059661865234,20.389274910385737,2.0590365638732906,14.893667865689476,False,-0.18610741615295412,-0.06846940231323284
49,1497990,1498241,2.0780169601440432,4.821097677198142,False,2.0609557113647456,13.300793070316127,2.0748919887542727,17.250230306323306,2.073997035980225,16.077707180094055,False,-0.0170612487792976,-0.0008949527740478302
50,1507614,1507941,1.9442275047302247,9.429875897432147,False,1.9734379768371582,15.723431055605882,2.110163303375244,23.73007208005759,2.0773044662475586,16.46027204900112,False,0.029210472106933505,-0.03285883712768545
51,1705108,1705312,2.0159834251403805,8.732669149880183,False,2.0432937431335447,14.855006952002155,2.086380519866944,21.798918279130483,2.0513037376403807,15.470582100553502,False,0.02731031799316419,-0.035076782226563186
